Type,Date1,Date2,Company,Bus1,Bus2,Sales,Profit,VariableCost,FixedCost
PLAN,202501,202501,FMAL,IVD,化学分析装置,16990000,-21538000,-20520000,-18008000
PLAN,202501,202501,FMAL,IVD,ドライケム,79350000,24386000,-39204000,-15760000
PLAN,202501,202501,FMAL,IVD,IMMUNO,33490000,-12306000,-33844000,-11952000
PLAN,202501,202501,FDKH,X線,CT,56010000,25540000,-15700000,-14770000
PLAN,202501,202501,FDKH,X線,MR,79130000,68324000,-8268000,-2538000
PLAN,202501,202501,FDKH,X線,XR,32790000,8886000,-6444000,-17460000
PLAN,202501,202501,FDKH,内視鏡,スコープ,16520000,-25660000,-27668000,-14512000
PLAN,202501,202501,FDKH,内視鏡,処置具,20840000,-586000,-1988000,-19438000
PLAN,202501,202501,FDKH,内視鏡,本体・プロセッサー,20210000,-11760000,-24376000,-7594000
PLAN,202501,202501,FDKH,IVD,化学分析装置,57270000,19440000,-26088000,-11742000
PLAN,202501,202501,FDKH,IVD,ドライケム,35360000,11796000,-6984000,-16580000
PLAN,202501,202501,FDKH,IVD,IMMUNO,84170000,71760000,-1660000,-10750000
PLAN,202501,202501,FNAC,X線,CT,27840000,14382000,-7208000,-6250000
PLAN,202501,202501,FNAC,X線,MR,8280000,-47812000,-38676000,-17416000
PLAN,202501,202501,FNAC,X線,XR,75640000,50512000,-18476000,-6652000
PLAN,202501,202501,FNAC,内視鏡,スコープ,35110000,926000,-32880000,-1304000
PLAN,202501,202501,FNAC,内視鏡,処置具,3420000,-36846000,-31124000,-9142000
PLAN,202501,202501,FNAC,内視鏡,本体・プロセッサー,98870000,82324000,-5728000,-10818000
PLAN,202501,202501,FNAC,IVD,化学分析装置,95210000,59856000,-30236000,-5118000
PLAN,202501,202501,FNAC,IVD,ドライケム,55870000,38832000,-2180000,-14858000
PLAN,202501,202501,FNAC,IVD,IMMUNO,3230000,-28144000,-16696000,-14678000
PLAN,202501,202501,FSAO,X線,CT,55290000,9830000,-27716000,-17744000
PLAN,202501,202501,FSAO,X線,MR,58530000,47498000,-5072000,-5960000
PLAN,202501,202501,FSAO,X線,XR,69320000,26618000,-29248000,-13454000
PLAN,202501,202501,FSAO,内視鏡,スコープ,11270000,-18716000,-24144000,-5842000
PLAN,202501,202501,FSAO,内視鏡,処置具,4720000,-18602000,-13932000,-9390000
PLAN,202501,202501,FSAO,内視鏡,本体・プロセッサー,97340000,73562000,-20920000,-2858000
PLAN,202501,202501,FSAO,IVD,化学分析装置,75330000,60834000,-6212000,-8284000
PLAN,202501,202501,FSAO,IVD,ドライケム,8630000,-31678000,-28876000,-11432000
PLAN,202501,202501,FSAO,IVD,IMMUNO,19670000,-20930000,-31884000,-8716000
PLAN,202501,202501,FFMM,X線,CT,83490000,66262000,-3072000,-14156000
PLAN,202501,202501,FFMM,X線,MR,74280000,27046000,-34208000,-13026000
PLAN,202501,202501,FFMM,X線,XR,24780000,-27110000,-37140000,-14750000
PLAN,202501,202501,FFMM,内視鏡,スコープ,99350000,81078000,-4600000,-13672000
PLAN,202501,202501,FFMM,内視鏡,処置具,16220000,-25874000,-32780000,-9314000
PLAN,202501,202501,FFMM,内視鏡,本体・プロセッサー,5780000,-27174000,-26960000,-5994000
PLAN,202501,202501,FFMM,IVD,化学分析装置,15120000,-17938000,-17464000,-15594000
PLAN,202501,202501,FFMM,IVD,ドライケム,57130000,18224000,-33808000,-5098000
PLAN,202501,202501,FFMM,IVD,IMMUNO,72330000,29638000,-27260000,-15432000
PLAN,202501,202501,ADJ_MA2,X線,CT,94160000,65526000,-17948000,-10686000
PLAN,202501,202501,ADJ_MA2,X線,MR,16430000,-9806000,-16240000,-9996000
PLAN,202501,202501,ADJ_MA2,X線,XR,58840000,23810000,-32300000,-2730000
PLAN,202501,202501,ADJ_MA2,内視鏡,スコープ,6340000,-34848000,-25492000,-15696000
PLAN,202501,202501,ADJ_MA2,内視鏡,処置具,62010000,30476000,-13744000,-17790000
PLAN,202501,202501,ADJ_MA2,内視鏡,本体・プロセッサー,80360000,35850000,-38784000,-5726000
PLAN,202501,202501,ADJ_MA2,IVD,化学分析装置,91130000,64370000,-22976000,-3784000
PLAN,202501,202501,ADJ_MA2,IVD,ドライケム,58540000,39138000,-16348000,-3054000
PLAN,202501,202501,ADJ_MA2,IVD,IMMUNO,40880000,29796000,-500000,-10584000
PLAN,202501,202501,HCUS,X線,CT,24870000,-15798000,-33936000,-6732000
PLAN,202501,202501,HCUS,X線,MR,74230000,48572000,-19432000,-6226000
PLAN,202501,202501,HCUS,X線,XR,91170000,49502000,-35572000,-6096000
PLAN,202501,202501,HCUS,内視鏡,スコープ,51580000,1600000,-37156000,-12824000
PLAN,202501,202501,HCUS,内視鏡,処置具,41540000,18120000,-18308000,-5112000
PLAN,202501,202501,HCUS,内視鏡,本体・プロセッサー,17500000,-15312000,-16784000,-16028000
PLAN,202501,202501,HCUS,IVD,化学分析装置,5710000,-35830000,-33316000,-8224000
PLAN,202501,202501,HCUS,IVD,ドライケム,33680000,-13188000,-28416000,-18452000
PLAN,202501,202501,HCUS,IVD,IMMUNO,13920000,-2830000,-14812000,-1938000
PLAN,202501,202501,HCTR,X線,CT,80890000,33654000,-30556000,-16680000
PLAN,202501,202501,HCTR,X線,MR,61710000,20810000,-31280000,-9620000
PLAN,202501,202501,HCTR,X線,XR,59230000,48332000,-7540000,-3358000
PLAN,202501,202501,HCTR,内視鏡,スコープ,23250000,-1456000,-11276000,-13430000
PLAN,202501,202501,HCTR,内視鏡,処置具,94900000,51350000,-30660000,-12890000
PLAN,202501,202501,HCTR,内視鏡,本体・プロセッサー,43810000,31804000,-5156000,-6850000
PLAN,202501,202501,HCTR,IVD,化学分析装置,70700000,15400000,-36424000,-18876000
PLAN,202501,202501,HCTR,IVD,ドライケム,71380000,37738000,-19776000,-13866000
PLAN,202501,202501,HCTR,IVD,IMMUNO,38050000,19380000,-4360000,-14310000
PLAN,202501,202501,HCGC,X線,CT,10650000,-4384000,-12600000,-2434000
PLAN,202501,202501,HCGC,X線,MR,12750000,-30460000,-39056000,-4154000
PLAN,202501,202501,HCGC,X線,XR,17030000,-12694000,-25076000,-4648000
PLAN,202501,202501,HCGC,内視鏡,スコープ,83550000,63336000,-15036000,-5178000
PLAN,202501,202501,HCGC,内視鏡,処置具,67380000,55820000,-10652000,-908000
PLAN,202501,202501,HCGC,内視鏡,本体・プロセッサー,69790000,65074000,-3976000,-740000
PLAN,202501,202501,HCGC,IVD,化学分析装置,5350000,-878000,-2612000,-3616000
PLAN,202501,202501,HCGC,IVD,ドライケム,32090000,-12880000,-29196000,-15774000
PLAN,202501,202501,HCGC,IVD,IMMUNO,36220000,-3830000,-25048000,-15002000
PLAN,202501,202501,HCME,X線,CT,5670000,-28396000,-31060000,-3006000
PLAN,202501,202501,HCME,X線,MR,57610000,20098000,-31364000,-6148000
PLAN,202501,202501,HCME,X線,XR,16790000,8570000,-4084000,-4136000
PLAN,202501,202501,HCME,内視鏡,スコープ,920000,-26432000,-26928000,-424000
PLAN,202501,202501,HCME,内視鏡,処置具,30560000,-1960000,-31012000,-1508000
PLAN,202501,202501,HCME,内視鏡,本体・プロセッサー,81660000,55946000,-16836000,-8878000
PLAN,202501,202501,HCME,IVD,化学分析装置,2130000,-12424000,-8268000,-6286000
PLAN,202501,202501,HCME,IVD,ドライケム,64970000,57004000,-4812000,-3154000
PLAN,202501,202501,HCME,IVD,IMMUNO,98620000,53010000,-34560000,-11050000
PLAN,202502,202502,FTAI,X線,CT,35340000,6154000,-10160000,-19026000
PLAN,202502,202502,FTAI,X線,MR,16370000,-26794000,-23524000,-19640000
PLAN,202502,202502,FTAI,X線,XR,83250000,67178000,-14860000,-1212000
PLAN,202502,202502,FTAI,内視鏡,スコープ,11200000,-29246000,-39220000,-1226000
PLAN,202502,202502,FTAI,内視鏡,処置具,86330000,63252000,-9104000,-13974000
PLAN,202502,202502,FTAI,内視鏡,本体・プロセッサー,68380000,64008000,-3440000,-932000
PLAN,202502,202502,FTAI,IVD,化学分析装置,15770000,-19406000,-18248000,-16928000
PLAN,202502,202502,FTAI,IVD,ドライケム,86240000,49512000,-30004000,-6724000
PLAN,202502,202502,FTAI,IVD,IMMUNO,20050000,-5386000,-10412000,-15024000
PLAN,202502,202502,FFIN,X線,CT,99050000,62840000,-26064000,-10146000
PLAN,202502,202502,FFIN,X線,MR,22890000,3400000,-7276000,-12214000
PLAN,202502,202502,FFIN,X線,XR,81070000,46252000,-17976000,-16842000
PLAN,202502,202502,FFIN,内視鏡,スコープ,75410000,69294000,-252000,-5864000
PLAN,202502,202502,FFIN,内視鏡,処置具,25480000,-21954000,-39636000,-7798000
PLAN,202502,202502,FFIN,内視鏡,本体・プロセッサー,83490000,39554000,-39100000,-4836000
PLAN,202502,202502,FFIN,IVD,化学分析装置,88040000,76162000,-10472000,-1406000
PLAN,202502,202502,FFIN,IVD,ドライケム,71060000,39730000,-26744000,-4586000
PLAN,202502,202502,FFIN,IVD,IMMUNO,71990000,68992000,-924000,-2074000
PLAN,202502,202502,FFVN,X線,CT,67620000,27554000,-37368000,-2698000
PLAN,202502,202502,FFVN,X線,MR,12480000,-16158000,-10152000,-18486000
PLAN,202502,202502,FFVN,X線,XR,15450000,-29712000,-28644000,-16518000
PLAN,202502,202502,FFVN,内視鏡,スコープ,23820000,-18156000,-35248000,-6728000
PLAN,202502,202502,FFVN,内視鏡,処置具,42950000,1696000,-31344000,-9910000
PLAN,202502,202502,FFVN,内視鏡,本体・プロセッサー,50220000,11798000,-20888000,-17534000
PLAN,202502,202502,FFVN,IVD,化学分析装置,86610000,36190000,-33152000,-17268000
PLAN,202502,202502,FFVN,IVD,ドライケム,93400000,46172000,-34372000,-12856000
PLAN,202502,202502,FFVN,IVD,IMMUNO,80680000,66644000,-4636000,-9400000
PLAN,202502,202502,FFID,X線,CT,79870000,47132000,-31176000,-1562000
PLAN,202502,202502,FFID,X線,MR,27390000,-13244000,-30368000,-10266000
PLAN,202502,202502,FFID,X線,XR,8510000,-13518000,-6148000,-15880000
PLAN,202502,202502,FFID,内視鏡,スコープ,84720000,38964000,-35516000,-10240000
PLAN,202502,202502,FFID,内視鏡,処置具,61620000,30120000,-15976000,-15524000
PLAN,202502,202502,FFID,内視鏡,本体・プロセッサー,93340000,58006000,-30580000,-4754000
PLAN,202502,202502,FFID,IVD,化学分析装置,17700000,-14098000,-16636000,-15162000
PLAN,202502,202502,FFID,IVD,ドライケム,88440000,66402000,-19548000,-2490000
PLAN,202502,202502,FFID,IVD,IMMUNO,80960000,30434000,-38456000,-12070000
PLAN,202502,202502,HLAU,X線,CT,84800000,45768000,-34444000,-4588000
PLAN,202502,202502,HLAU,X線,MR,56840000,49634000,-6784000,-422000
PLAN,202502,202502,HLAU,X線,XR,21650000,-9992000,-29188000,-2454000
PLAN,202502,202502,HLAU,内視鏡,スコープ,73580000,27122000,-40000000,-6458000
PLAN,202502,202502,HLAU,内視鏡,処置具,56140000,41170000,-8984000,-5986000
PLAN,202502,202502,HLAU,内視鏡,本体・プロセッサー,99570000,89726000,-3248000,-6596000
PLAN,202502,202502,HLAU,IVD,化学分析装置,24000000,-3206000,-21184000,-6022000
PLAN,202502,202502,HLAU,IVD,ドライケム,51160000,7358000,-27740000,-16062000
PLAN,202502,202502,HLAU,IVD,IMMUNO,90620000,48664000,-35788000,-6168000
PLAN,202502,202502,ADJ_ME1,X線,CT,18500000,-3542000,-3012000,-19030000
PLAN,202502,202502,ADJ_ME1,X線,MR,46000000,30780000,-13716000,-1504000
PLAN,202502,202502,ADJ_ME1,X線,XR,90360000,60308000,-11816000,-18236000
PLAN,202502,202502,ADJ_ME1,内視鏡,スコープ,26430000,200000,-8452000,-17778000
PLAN,202502,202502,ADJ_ME1,内視鏡,処置具,70760000,51858000,-18652000,-250000
PLAN,202502,202502,ADJ_ME1,内視鏡,本体・プロセッサー,41270000,17324000,-21068000,-2878000
PLAN,202502,202502,ADJ_ME1,IVD,化学分析装置,1840000,-10466000,-816000,-11490000
PLAN,202502,202502,ADJ_ME1,IVD,ドライケム,27200000,-5828000,-14128000,-18900000
PLAN,202502,202502,ADJ_ME1,IVD,IMMUNO,36750000,22752000,-5292000,-8706000
PLAN,202502,202502,ADJ_ME2,X線,CT,41730000,27630000,-5788000,-8312000
PLAN,202502,202502,ADJ_ME2,X線,MR,17660000,16870000,-728000,-62000
PLAN,202502,202502,ADJ_ME2,X線,XR,46020000,-5608000,-37624000,-14004000
PLAN,202502,202502,ADJ_ME2,内視鏡,スコープ,51820000,20184000,-13068000,-18568000
PLAN,202502,202502,ADJ_ME2,内視鏡,処置具,14190000,-4156000,-12692000,-5654000
PLAN,202502,202502,ADJ_ME2,内視鏡,本体・プロセッサー,61960000,21582000,-35196000,-5182000
PLAN,202502,202502,ADJ_ME2,IVD,化学分析装置,2170000,-38584000,-34604000,-6150000
PLAN,202502,202502,ADJ_ME2,IVD,ドライケム,77860000,21510000,-39264000,-17086000
PLAN,202502,202502,ADJ_ME2,IVD,IMMUNO,26450000,-17520000,-37020000,-6950000
PLAN,202502,202502,FF,X線,CT,15270000,-29536000,-38044000,-6762000
PLAN,202502,202502,FF,X線,MR,33830000,9324000,-15160000,-9346000
PLAN,202502,202502,FF,X線,XR,67030000,47110000,-11300000,-8620000
PLAN,202502,202502,FF,内視鏡,スコープ,8990000,-28344000,-22412000,-14922000
PLAN,202502,202502,FF,内視鏡,処置具,62230000,36334000,-23520000,-2376000
PLAN,202502,202502,FF,内視鏡,本体・プロセッサー,55340000,9094000,-35656000,-10590000
PLAN,202502,202502,FF,IVD,化学分析装置,95280000,65272000,-25988000,-4020000
PLAN,202502,202502,FF,IVD,ドライケム,26700000,4792000,-9484000,-12424000
PLAN,202502,202502,FF,IVD,IMMUNO,16930000,-13038000,-16292000,-13676000
PLAN,202502,202502,HLUS,X線,CT,27660000,22794000,-2504000,-2362000
PLAN,202502,202502,HLUS,X線,MR,16770000,-8852000,-8764000,-16858000
PLAN,202502,202502,HLUS,X線,XR,95030000,80272000,-13944000,-814000
PLAN,202502,202502,HLUS,内視鏡,スコープ,57690000,10738000,-29276000,-17676000
PLAN,202502,202502,HLUS,内視鏡,処置具,1600000,-36752000,-18576000,-19776000
PLAN,202502,202502,HLUS,内視鏡,本体・プロセッサー,33180000,836000,-17008000,-15336000
PLAN,202502,202502,HLUS,IVD,化学分析装置,85800000,58940000,-16356000,-10504000
PLAN,202502,202502,HLUS,IVD,ドライケム,27340000,9290000,-8264000,-9786000
PLAN,202502,202502,HLUS,IVD,IMMUNO,87860000,68708000,-260000,-18892000
PLAN,202502,202502,EHQ_ADJ3,X線,CT,74540000,29354000,-30300000,-14886000
PLAN,202502,202502,EHQ_ADJ3,X線,MR,21160000,-26074000,-27624000,-19610000
PLAN,202502,202502,EHQ_ADJ3,X線,XR,26070000,-6244000,-16604000,-15710000
PLAN,202502,202502,EHQ_ADJ3,内視鏡,スコープ,23060000,-34446000,-38252000,-19254000
PLAN,202502,202502,EHQ_ADJ3,内視鏡,処置具,32350000,-5802000,-34624000,-3528000
PLAN,202502,202502,EHQ_ADJ3,内視鏡,本体・プロセッサー,5440000,-4926000,-2924000,-7442000
PLAN,202502,202502,EHQ_ADJ3,IVD,化学分析装置,37680000,18918000,-4884000,-13878000
PLAN,202502,202502,EHQ_ADJ3,IVD,ドライケム,50060000,11202000,-32700000,-6158000
PLAN,202502,202502,EHQ_ADJ3,IVD,IMMUNO,67310000,24146000,-34736000,-8428000
PLAN,202502,202502,[FFSH],X線,CT,30690000,-4612000,-34176000,-1126000
PLAN,202502,202502,[FFSH],X線,MR,63430000,55274000,-4148000,-4008000
PLAN,202502,202502,[FFSH],X線,XR,44590000,23272000,-9088000,-12230000
PLAN,202502,202502,[FFSH],内視鏡,スコープ,79850000,64398000,-2964000,-12488000
PLAN,202502,202502,[FFSH],内視鏡,処置具,8440000,-14604000,-14224000,-8820000
PLAN,202502,202502,[FFSH],内視鏡,本体・プロセッサー,43980000,6740000,-29476000,-7764000
PLAN,202502,202502,[FFSH],IVD,化学分析装置,54870000,-2728000,-37880000,-19718000
PLAN,202502,202502,[FFSH],IVD,ドライケム,46160000,39948000,-6020000,-192000
PLAN,202502,202502,[FFSH],IVD,IMMUNO,42480000,34462000,-2172000,-5846000
PLAN,202502,202502,FLON,X線,CT,5150000,-38006000,-25932000,-17224000
PLAN,202502,202502,FLON,X線,MR,19990000,-1038000,-1784000,-19244000
PLAN,202502,202502,FLON,X線,XR,29620000,-15270000,-37020000,-7870000
PLAN,202502,202502,FLON,内視鏡,スコープ,45630000,19950000,-6004000,-19676000
PLAN,202502,202502,FLON,内視鏡,処置具,85140000,42766000,-30224000,-12150000
PLAN,202502,202502,FLON,内視鏡,本体・プロセッサー,52440000,38504000,-7192000,-6744000
PLAN,202502,202502,FLON,IVD,化学分析装置,63600000,10780000,-33744000,-19076000
PLAN,202502,202502,FLON,IVD,ドライケム,63240000,40442000,-14272000,-8526000
PLAN,202502,202502,FLON,IVD,IMMUNO,78800000,67434000,-6736000,-4630000
PLAN,202502,202502,FC,X線,CT,15730000,-16374000,-14676000,-17428000
PLAN,202502,202502,FC,X線,MR,95850000,50044000,-29620000,-16186000
PLAN,202502,202502,FC,X線,XR,51650000,13448000,-28340000,-9862000
PLAN,202502,202502,FC,内視鏡,スコープ,60220000,38440000,-1896000,-19884000
PLAN,202502,202502,FC,内視鏡,処置具,77470000,28450000,-32396000,-16624000
PLAN,202502,202502,FC,内視鏡,本体・プロセッサー,14720000,-20186000,-27552000,-7354000
PLAN,202502,202502,FC,IVD,化学分析装置,84460000,35052000,-30312000,-19096000
PLAN,202502,202502,FC,IVD,ドライケム,85610000,61364000,-17812000,-6434000
PLAN,202502,202502,FC,IVD,IMMUNO,6140000,-14016000,-10944000,-9212000
PLAN,202502,202502,EHQ_ADJ2,X線,CT,28680000,12820000,-2472000,-13388000
PLAN,202502,202502,EHQ_ADJ2,X線,MR,27940000,6444000,-17860000,-3636000
PLAN,202502,202502,EHQ_ADJ2,X線,XR,61510000,7612000,-34500000,-19398000
PLAN,202502,202502,EHQ_ADJ2,内視鏡,スコープ,76000000,27290000,-39616000,-9094000
PLAN,202502,202502,EHQ_ADJ2,内視鏡,処置具,69930000,55152000,-11536000,-3242000
PLAN,202502,202502,EHQ_ADJ2,内視鏡,本体・プロセッサー,20430000,-8044000,-21876000,-6598000
PLAN,202502,202502,EHQ_ADJ2,IVD,化学分析装置,13490000,-21842000,-20244000,-15088000
PLAN,202502,202502,EHQ_ADJ2,IVD,ドライケム,91470000,59286000,-31368000,-816000
PLAN,202502,202502,EHQ_ADJ2,IVD,IMMUNO,26530000,17416000,-8252000,-862000
PLAN,202502,202502,EHQ_EJE,X線,CT,76850000,54728000,-7016000,-15106000
PLAN,202502,202502,EHQ_EJE,X線,MR,58520000,26220000,-15824000,-16476000
PLAN,202502,202502,EHQ_EJE,X線,XR,86900000,53538000,-30152000,-3210000
PLAN,202502,202502,EHQ_EJE,内視鏡,スコープ,97800000,61816000,-18164000,-17820000
PLAN,202502,202502,EHQ_EJE,内視鏡,処置具,22180000,17542000,-1344000,-3294000
PLAN,202502,202502,EHQ_EJE,内視鏡,本体・プロセッサー,27790000,9382000,-696000,-17712000
PLAN,202502,202502,EHQ_EJE,IVD,化学分析装置,64510000,41740000,-8528000,-14242000
PLAN,202502,202502,EHQ_EJE,IVD,ドライケム,35660000,8654000,-24148000,-2858000
PLAN,202502,202502,EHQ_EJE,IVD,IMMUNO,5110000,-34372000,-39012000,-470000
PLAN,202502,202502,FFHM,X線,CT,64510000,25988000,-19988000,-18534000
PLAN,202502,202502,FFHM,X線,MR,12640000,-10546000,-18504000,-4682000
PLAN,202502,202502,FFHM,X線,XR,66930000,37668000,-25156000,-4106000
PLAN,202502,202502,FFHM,内視鏡,スコープ,98130000,66318000,-30840000,-972000
PLAN,202502,202502,FFHM,内視鏡,処置具,5440000,-21252000,-11332000,-15360000
PLAN,202502,202502,FFHM,内視鏡,本体・プロセッサー,41110000,22866000,-5772000,-12472000
PLAN,202502,202502,FFHM,IVD,化学分析装置,22900000,10864000,-1260000,-10776000
PLAN,202502,202502,FFHM,IVD,ドライケム,80840000,45890000,-15720000,-19230000
PLAN,202502,202502,FFHM,IVD,IMMUNO,60930000,50350000,-1076000,-9504000
PLAN,202502,202502,FF_EJE,X線,CT,97300000,72430000,-9640000,-15230000
PLAN,202502,202502,FF_EJE,X線,MR,41790000,16144000,-12400000,-13246000
PLAN,202502,202502,FF_EJE,X線,XR,97180000,84962000,-5992000,-6226000
PLAN,202502,202502,FF_EJE,内視鏡,スコープ,92120000,65596000,-21892000,-4632000
PLAN,202502,202502,FF_EJE,内視鏡,処置具,77660000,32472000,-28136000,-17052000
PLAN,202502,202502,FF_EJE,内視鏡,本体・プロセッサー,89170000,64880000,-9028000,-15262000
PLAN,202502,202502,FF_EJE,IVD,化学分析装置,86590000,43790000,-29176000,-13624000
PLAN,202502,202502,FF_EJE,IVD,ドライケム,96670000,66956000,-26208000,-3506000
PLAN,202502,202502,FF_EJE,IVD,IMMUNO,62690000,34738000,-27016000,-936000
PLAN,202502,202502,HLNZ,X線,CT,9130000,-23384000,-30092000,-2422000
PLAN,202502,202502,HLNZ,X線,MR,77070000,42616000,-23244000,-11210000
PLAN,202502,202502,HLNZ,X線,XR,5990000,-40908000,-32376000,-14522000
PLAN,202502,202502,HLNZ,内視鏡,スコープ,79400000,36450000,-31392000,-11558000
PLAN,202502,202502,HLNZ,内視鏡,処置具,79780000,44158000,-35028000,-594000
PLAN,202502,202502,HLNZ,内視鏡,本体・プロセッサー,16600000,13066000,-3368000,-166000
PLAN,202502,202502,HLNZ,IVD,化学分析装置,48380000,-710000,-30420000,-18670000
PLAN,202502,202502,HLNZ,IVD,ドライケム,40010000,-2692000,-35072000,-7630000
PLAN,202502,202502,HLNZ,IVD,IMMUNO,50260000,26420000,-22332000,-1508000
PLAN,202502,202502,ADJ_IN1,X線,CT,42560000,-6534000,-31292000,-17802000
PLAN,202502,202502,ADJ_IN1,X線,MR,52250000,20540000,-22276000,-9434000
PLAN,202502,202502,ADJ_IN1,X線,XR,92340000,85842000,-6128000,-370000
PLAN,202502,202502,ADJ_IN1,内視鏡,スコープ,35700000,23978000,-11092000,-630000
PLAN,202502,202502,ADJ_IN1,内視鏡,処置具,25290000,6846000,-7596000,-10848000
PLAN,202502,202502,ADJ_IN1,内視鏡,本体・プロセッサー,22860000,-17102000,-30992000,-8970000
PLAN,202502,202502,ADJ_IN1,IVD,化学分析装置,23070000,-19640000,-27268000,-15442000
PLAN,202502,202502,ADJ_IN1,IVD,ドライケム,49780000,34104000,-1800000,-13876000
PLAN,202502,202502,ADJ_IN1,IVD,IMMUNO,36060000,7978000,-26072000,-2010000
PLAN,202502,202502,FENL,X線,CT,91370000,62956000,-16620000,-11794000
PLAN,202502,202502,FENL,X線,MR,61220000,29658000,-19596000,-11966000
PLAN,202502,202502,FENL,X線,XR,18930000,-24610000,-24180000,-19360000
PLAN,202502,202502,FENL,内視鏡,スコープ,36080000,17328000,-8188000,-10564000
PLAN,202502,202502,FENL,内視鏡,処置具,88590000,54516000,-24168000,-9906000
PLAN,202502,202502,FENL,内視鏡,本体・プロセッサー,87480000,41800000,-39032000,-6648000
PLAN,202502,202502,FENL,IVD,化学分析装置,98870000,52712000,-36856000,-9302000
PLAN,202502,202502,FENL,IVD,ドライケム,59050000,53980000,-3292000,-1778000
PLAN,202502,202502,FENL,IVD,IMMUNO,23850000,-8116000,-18440000,-13526000
PLAN,202502,202502,HCTW,X線,CT,97710000,75918000,-21352000,-440000
PLAN,202502,202502,HCTW,X線,MR,59670000,12202000,-28288000,-19180000
PLAN,202502,202502,HCTW,X線,XR,28040000,-22922000,-31928000,-19034000
PLAN,202502,202502,HCTW,内視鏡,スコープ,74070000,50564000,-21988000,-1518000
PLAN,202502,202502,HCTW,内視鏡,処置具,18520000,-4622000,-21608000,-1534000
PLAN,202502,202502,HCTW,内視鏡,本体・プロセッサー,330000,-35416000,-21004000,-14742000
PLAN,202502,202502,HCTW,IVD,化学分析装置,3370000,-15764000,-12520000,-6614000
PLAN,202502,202502,HCTW,IVD,ドライケム,91880000,50622000,-31828000,-9430000
PLAN,202502,202502,HCTW,IVD,IMMUNO,84780000,33158000,-36444000,-15178000
PLAN,202502,202502,FFAP,X線,CT,42690000,23554000,-15712000,-3424000
PLAN,202502,202502,FFAP,X線,MR,47090000,4236000,-26656000,-16198000
PLAN,202502,202502,FFAP,X線,XR,78280000,44832000,-20124000,-13324000
PLAN,202502,202502,FFAP,内視鏡,スコープ,29350000,-9754000,-26028000,-13076000
PLAN,202502,202502,FFAP,内視鏡,処置具,3770000,-21714000,-18208000,-7276000
PLAN,202502,202502,FFAP,内視鏡,本体・プロセッサー,43060000,24056000,-8412000,-10592000
PLAN,202502,202502,FFAP,IVD,化学分析装置,68090000,32750000,-32636000,-2704000
PLAN,202502,202502,FFAP,IVD,ドライケム,72180000,19468000,-32920000,-19792000
PLAN,202502,202502,FFAP,IVD,IMMUNO,7030000,-42316000,-36376000,-12970000
PLAN,202502,202502,FFZA,X線,CT,76610000,36602000,-27352000,-12656000
PLAN,202502,202502,FFZA,X線,MR,50910000,36068000,-8008000,-6834000
PLAN,202502,202502,FFZA,X線,XR,31030000,22882000,-2956000,-5192000
PLAN,202502,202502,FFZA,内視鏡,スコープ,65510000,46028000,-820000,-18662000
PLAN,202502,202502,FFZA,内視鏡,処置具,31750000,4486000,-15156000,-12108000
PLAN,202502,202502,FFZA,内視鏡,本体・プロセッサー,18110000,-24804000,-37396000,-5518000
PLAN,202502,202502,FFZA,IVD,化学分析装置,60620000,19404000,-22900000,-18316000
PLAN,202502,202502,FFZA,IVD,ドライケム,56250000,16514000,-26668000,-13068000
PLAN,202502,202502,FFZA,IVD,IMMUNO,82280000,59378000,-14956000,-7946000
PLAN,202502,202502,FIMM,X線,CT,63460000,46828000,-6336000,-10296000
PLAN,202502,202502,FIMM,X線,MR,60690000,36680000,-10912000,-13098000
PLAN,202502,202502,FIMM,X線,XR,1150000,-15944000,-764000,-16330000
PLAN,202502,202502,FIMM,内視鏡,スコープ,96080000,79504000,-8720000,-7856000
PLAN,202502,202502,FIMM,内視鏡,処置具,78090000,43710000,-16520000,-17860000
PLAN,202502,202502,FIMM,内視鏡,本体・プロセッサー,7940000,-27438000,-27240000,-8138000
PLAN,202502,202502,FIMM,IVD,化学分析装置,19200000,-2108000,-8124000,-13184000
PLAN,202502,202502,FIMM,IVD,ドライケム,23450000,768000,-17072000,-5610000
PLAN,202502,202502,FIMM,IVD,IMMUNO,65820000,18354000,-33272000,-14194000
PLAN,202502,202502,FFFR,X線,CT,35970000,-5612000,-36408000,-5174000
PLAN,202502,202502,FFFR,X線,MR,71710000,60808000,-8744000,-2158000
PLAN,202502,202502,FFFR,X線,XR,53860000,10266000,-25704000,-17890000
PLAN,202502,202502,FFFR,内視鏡,スコープ,91370000,55200000,-22864000,-13306000
PLAN,202502,202502,FFFR,内視鏡,処置具,99320000,61044000,-26808000,-11468000
PLAN,202502,202502,FFFR,内視鏡,本体・プロセッサー,51740000,29734000,-19232000,-2774000
PLAN,202502,202502,FFFR,IVD,化学分析装置,80850000,59918000,-12376000,-8556000
PLAN,202502,202502,FFFR,IVD,ドライケム,41880000,23712000,-15448000,-2720000
PLAN,202502,202502,FFFR,IVD,IMMUNO,90460000,74966000,-532000,-14962000
PLAN,202502,202502,HCIT,X線,CT,16950000,-16084000,-16568000,-16466000
PLAN,202502,202502,HCIT,X線,MR,74090000,48466000,-12608000,-13016000
PLAN,202502,202502,HCIT,X線,XR,4120000,-35122000,-24092000,-15150000
